#SHEETINFO | name=Vocabulary & Sentences,,,,,
egipska mumia,Egyptian mummy,"~#tts:nap:en-US{We saw an Egyptian mummy at the museum.}#~
Widzieliśmy egipską mumię w muzeum.",,,~#ttsA:en-US#~
dostać,to get,"~#tts:nap:en-US{I need to get some bread from the shop.}#~
Muszę dostać (kupić) chleb w sklepie.",,,~#ttsA:en-US#~
iść do lekarza,to see a doctor,"~#tts:nap:en-US{You should see a doctor if you feel ill.}#~
Powinieneś iść do lekarza, jeśli czujesz się chory.",,,~#ttsA:en-US#~
obejrzeć film,to see a film,"~#tts:nap:en-US{Do you want to see a film this weekend?}#~
Czy chcesz obejrzeć film w ten weekend?",,,~#ttsA:en-US#~
pochwalić,to praise,"~#tts:nap:en-US{The manager will praise the team for their excellent work.}#~
Menedżer pochwali zespół za ich doskonałą pracę.",,,~#ttsA:en-US#~
"szkoda, przykro, wyrażenie żalu lub rozczarowania w mowie potocznej",it's a shame,"~#tts:nap:en-US{It's a shame you can't come to the party.}#~
Szkoda, że nie możesz przyjść na imprezę.",,,~#ttsA:en-US#~
nieważne,never mind,"~#tts:nap:en-US{I forgot to bring the book. Never mind, I have another one.}#~
Zapomniałem przynieść książkę. Nieważne, mam drugą.

~#tts:nap:en-US{Never mind, I don't need it anymore.}#~
Nic nie szkodzi, już tego nie potrzebuję.",,,~#ttsA:en-US#~
Przepraszam za spóźnienie.,Sorry I'm late.,"~#tts:nap:en-US{Sorry I'm late, there was a lot of traffic.}#~
Przepraszam za spóźnienie, był duży ruch.",,,~#ttsA:en-US#~
To było fantastyczne!,That was awesome!,"~#tts:nap:en-US{The concert was amazing! That was awesome!}#~
Koncert był niesamowity! To było fantastyczne!",,,~#ttsA:en-US#~
w zeszłym miesiącu,last month,"~#tts:nap:en-US{We went on holiday last month.}#~
Pojechaliśmy na wakacje w zeszłym miesiącu.",,,~#ttsA:en-US#~
wczoraj wieczorem,last night,"~#tts:nap:en-US{I watched a great movie last night.}#~
Obejrzałem wczoraj wieczorem świetny film.",,,~#ttsA:en-US#~
w zeszłym tygodniu,last week,"~#tts:nap:en-US{I visited my grandparents last week.}#~
Odwiedziłem dziadków w zeszłym tygodniu.",,,~#ttsA:en-US#~
w zeszły poniedziałek,last Monday,"~#tts:nap:en-US{The meeting was last Monday.}#~
Spotkanie było w zeszły poniedziałek.",,,~#ttsA:en-US#~
w 2014 roku,in 2014,"~#tts:nap:en-US{They got married in 2014.}#~
Oni wzięli ślub w 2014 roku.",,,~#ttsA:en-US#~
zamknięty,closed,"~#tts:nap:en-US{The shop is closed on Sundays.}#~
Sklep jest zamknięty w niedziele.",,,~#ttsA:en-US#~
przebita opona,flat tyre,"~#tts:nap:en-US{We had a flat tyre on the motorway.}#~
Mieliśmy przebitą oponę na autostradzie.",,,~#ttsA:en-US#~
chory (stan choroby),ill,"~#tts:nap:en-US{sick}#~

~#tts:nap:en-US{She stayed home because she was ill.}#~
Została w domu, ponieważ była chora.",,,~#ttsA:en-US#~
młodsza siostra,little sister,"~#tts:nap:en-US{My little sister is five years old.}#~
Moja młodsza siostra ma pięć lat.",,,~#ttsA:en-US#~
"rozładowane, rozładowany
(używane, gdy urządzenie nie działa, bo skończyła się energia w baterii)","out of battery
battery is dead
battery has drained","~#tts:nap:en-US{My phone is out of battery.}#~
Mój telefon jest rozładowany.",,,"~#ttsA:en-US#~
~#no-swap#~"
plan,plan,"~#tts:nap:en-US{What's the plan for tomorrow?}#~
Jaki jest plan na jutro?",,,~#ttsA:en-US#~
centrum sportowe,sports centre,"~#tts:nap:en-US{I go to the sports centre to play tennis.}#~
Chodzę do centrum sportowego, żeby grać w tenisa.",,,~#ttsA:en-US#~
spać (stan),to be asleep,"~#tts:nap:en-US{The baby is asleep, please be quiet.}#~
Dziecko śpi, proszę bądź cicho.",,,~#ttsA:en-US#~
to nie byłem ja,it wasn't me,"~#tts:nap:en-US{Who broke the vase? It wasn't me!}#~
Kto zbił wazon? To nie byłem ja!",,,~#ttsA:en-US#~
babeczka,muffin,"~#tts:nap:en-US{I had a chocolate muffin for dessert.}#~
Zjadłem na deser czekoladową babeczkę.",,,~#ttsA:en-US#~
zaskoczony,surprised,"~#tts:nap:en-US{I was surprised to see her there.}#~
Byłem zaskoczony, że ją tam zobaczyłem.",,,~#ttsA:en-US#~
mówić prawdę,to tell the truth,"~#tts:nap:en-US{It's always best to tell the truth.}#~
Zawsze najlepiej jest mówić prawdę.",,,~#ttsA:en-US#~
Co się dzieje?,What's happening?,"~#tts:nap:en-US{I hear a lot of noise. What's happening?}#~
Słyszę dużo hałasu. Co się dzieje?",,,"~#ttsA:en-US#~
~#no-swap#~"
"Przepraszam, gdzie jest North Street?",Excuse me. where's North Street?,"~#tts:nap:en-US{Excuse me. Where's North Street? I'm a bit lost.}#~
Przepraszam, gdzie jest North Street? Trochę się zgubiłem.",,,"~#ttsA:en-US#~
~#no-swap#~"
"Idź, aż miniesz kino.",Go past the cinema.,"~#tts:nap:en-US{Go past the cinema and the school is on your left.}#~
Idź, aż miniesz kino, a szkoła będzie po twojej lewej stronie.",,,"~#ttsA:en-US#~
~#no-swap#~"
Idź prosto.,Go straight on.,"~#tts:nap:en-US{Go straight on for about 200 metres.}#~
Idź prosto przez około 200 metrów.",,,"~#ttsA:en-US#~
~#no-swap#~"
Jak dostanę się do Muzeum Nauki?,How can I get to the Science Museum?,"~#tts:nap:en-US{How can I get to the Science Museum from here?}#~
Jak stąd dostanę się do Muzeum Nauki?",,,"~#ttsA:en-US#~
~#no-swap#~"
Szukam biblioteki.,I'm looking for a library.,"~#tts:nap:en-US{I'm looking for a library. Can you help me?}#~
Szukam biblioteki. Czy może mi pan/pani pomóc?",,,"~#ttsA:en-US#~
~#no-swap#~"
Czy to daleko?,Is it far?,"~#tts:nap:en-US{Is it far? Can I walk there?}#~
Czy to daleko? Czy mogę tam dojść pieszo?",,,"~#ttsA:en-US#~
~#no-swap#~"
To jest na Green Street.,It's in/on Green Street.,"~#tts:nap:en-US{The shop you're looking for is on Green Street.}#~
Sklep, którego szukasz, jest na Green Street.",,,"~#ttsA:en-US#~
~#no-swap#~"
"jest po lewej
jest po prawej","it's on the left
it's on the right","~#tts:nap:en-US{The entrance is on the right.}#~
Wejście jest po prawej.",,,~#ttsA:en-US#~
"skręć w lewo
skręć w prawo","turn left
turn right","~#tts:nap:en-US{Turn left at the traffic lights.}#~
Skręć w lewo na światłach.",,,~#ttsA:en-US#~
centrum handlowe,"~#tts:en-GB{shopping centre}#~ (GB)
~#tts:en-US{mall}#~ (US)","~#tts:nap:en-GB{We can buy new clothes at the shopping centre.}#~
Możemy kupić nowe ubrania w centrum handlowym.

~#tts:nap:en-US{Let's go to the mall.}#~
Chodźmy do centrum handlowego.",,,~#no-swap#~
stacja kolejowa,train station,"~#tts:nap:en-US{I'll meet you at the train station.}#~
Spotkamy się na stacji kolejowej.",,,~#ttsA:en-US#~
znany z,famous for,"~#tts:nap:en-US{This city is famous for its beautiful architecture.}#~
To miasto jest znane ze swojej pięknej architektury.",,,~#ttsA:en-US#~
przemysł filmowy,film industry,"~#tts:nap:en-US{He works in the film industry as a director.}#~
On pracuje w przemyśle filmowym jako reżyser.",,,~#ttsA:en-US#~
studio filmowe,film studio,"~#tts:nap:en-US{They are shooting a movie at the film studio.}#~
Kręcą film w studiu filmowym.",,,~#ttsA:en-US#~
park tematyczny,theme park,"~#tts:nap:en-US{We spent the whole day at the theme park.}#~
Spędziliśmy cały dzień w parku tematycznym.",,,~#ttsA:en-US#~
turysta,tourist,"~#tts:nap:en-US{Many tourists visit this town in the summer.}#~
Latem to miasto odwiedza wielu turystów.",,,~#ttsA:en-US#~
kierowca autobusu,bus driver,"~#tts:nap:en-US{The bus driver told us to have our tickets ready.}#~
Kierowca autobusu powiedział nam, żebyśmy przygotowali bilety.",,,~#ttsA:en-US#~
piłkarz,footballer,"~#tts:nap:en-US{He dreams of becoming a professional footballer.}#~
On marzy o tym, żeby zostać zawodowym piłkarzem.",,,~#ttsA:en-US#~
pracownik biurowy,office worker,"~#tts:nap:en-US{She is an office worker in a large company.}#~
Ona jest pracownikiem biurowym w dużej firmie.",,,~#ttsA:en-US#~
osoba zatrudniona w sklepie do obsługi klientów i sprzedaży,shop assistant,"~#tts:nap:en-US{clerk, shopkeeper}#~

~#tts:nap:en-US{The shop assistant was very helpful.}#~
Sprzedawczyni była bardzo pomocna.",,,~#ttsA:en-US#~
weterynarz,vet,"~#tts:nap:en-US{We took our sick cat to the vet.}#~
Zanieśliśmy naszego chorego kota do weterynarza.",,,~#ttsA:en-US#~
dorastać,to grow up,"~#tts:nap:en-US{I want to be a firefighter when I grow up.}#~
Chcę być strażakiem, kiedy dorosnę.",,,~#ttsA:en-US#~
biuro,"office, work office","~#tts:nap:en-US{My dad works in an office.}#~
Mój tata pracuje w biurze.",,,"~#ttsA:en-US#~
~#no-swap#~"
album ze zdjęciami,photo album,"~#tts:nap:en-US{Let's look at the old photo album.}#~
Pooglądajmy stary album ze zdjęciami.",,,~#ttsA:en-US#~
miejsce pracy,place of work,"~#tts:nap:en-US{My place of work is in the city centre.}#~
Moje miejsce pracy jest w centrum miasta.",,,~#ttsA:en-US#~
sklep obuwniczy,"shoe shop
shoe store","~#tts:nap:en-US{I bought new trainers at the shoe shop.}#~
Kupiłem nowe trampki w sklepie obuwniczym.",,,~#ttsA:en-US#~
mundur,uniform,"~#tts:nap:en-US{Students in this school must wear a uniform.}#~
Uczniowie w tej szkole muszą nosić mundurek.",,,~#ttsA:en-US#~
"Zgadnij, co się stało!",Guess what?,"~#tts:nap:en-US{Guess what? I passed my driving test!}#~
Zgadnij co? Zdałem egzamin na prawo jazdy!",,,"~#ttsA:en-US#~
~#no-swap#~"
To było fajne!,That was fun!,"~#tts:nap:en-US{We went to the theme park yesterday. That was fun!}#~
Byliśmy wczoraj w parku rozrywki. To było fajne!",,,"~#ttsA:en-US#~
~#no-swap#~"
Co nowego słychać?,What's new?,"~#tts:nap:en-US{I haven't seen you for ages. What's new?}#~
Nie widziałem cię od wieków. Co słychać?",,,"~#ttsA:en-US#~
~#no-swap#~"
przybyć,to arrive,"~#tts:nap:en-US{The train will arrive in five minutes.}#~
Pociąg przybędzie za pięć minut.",,,~#ttsA:en-US#~
opiekować się dzieckiem,to babysit,"~#tts:nap:en-US{I have to babysit my little brother tonight.}#~
Muszę dziś wieczorem opiekować się moim młodszym bratem.",,,~#ttsA:en-US#~
wrócić,to be back,"~#tts:nap:en-US{I'm going out, but I'll be back soon.}#~
Wychodzę, ale niedługo wrócę.",,,~#ttsA:en-US#~
pora spania,bedtime,"~#tts:nap:en-US{It's past your bedtime, you should go to sleep.}#~
Już po twojej porze spania, powinieneś iść spać.",,,~#ttsA:en-US#~
wyczyścić,to clean,"~#tts:nap:en-US{I need to clean my room.}#~
Muszę wyczyścić (posprzątać) mój pokój.",,,~#ttsA:en-US#~
"w końcu, ostatecznie",finally,"~#tts:nap:en-US{eventually}#~

~#tts:nap:en-US{After a long delay, the bus finally arrived.}#~
Po długim opóźnieniu autobus w końcu przyjechał.",,,~#ttsA:en-US#~
zatrzymać się w domu przyjaciela,to stay at a friend's house,"~#tts:nap:en-US{I will stay at a friend's house this weekend.}#~
W ten weekend zatrzymam się w domu przyjaciela.",,,~#ttsA:en-US#~
potem,then,"~#tts:nap:en-US{First, do your homework, and then you can watch TV.}#~
Najpierw odrób zadanie domowe, a potem możesz oglądać telewizję.",,,~#ttsA:en-US#~
"przez (wnętrzem, na wylot)",through,"~#tts:nap:en-US{across, by, throughout, via}#~

~#tts:nap:en-US{We drove through a long tunnel.}#~
Przejechaliśmy przez długi tunel.",,,~#ttsA:en-US#~
czas spać,time for bed,"~#tts:nap:en-US{It's 10 PM, time for bed!}#~
Jest 22:00, czas spać!",,,~#ttsA:en-US#~
zejść na dół,to walk downstairs,"~#tts:nap:en-US{I heard a noise, so I decided to walk downstairs.}#~
Usłyszałem hałas, więc postanowiłem zejść na dół.",,,~#ttsA:en-US#~
w pracy,at work,"~#tts:nap:en-US{My mom is at work right now.}#~
Moja mama jest teraz w pracy.",,,~#ttsA:en-US#~
dostawa,delivery,"~#tts:nap:en-US{The delivery of my new phone is scheduled for today.}#~
Dostawa mojego nowego telefonu jest zaplanowana na dziś.",,,~#ttsA:en-US#~
czas kolacji,dinnertime,"~#tts:nap:en-US{Please wash your hands, it's almost dinnertime.}#~
Proszę umyj ręce, już prawie czas na kolację.",,,~#ttsA:en-US#~
źle się czuć,to feel bad,"~#tts:nap:en-US{I feel bad about what I said.}#~
Źle się czuję z tym, co powiedziałem.",,,~#ttsA:en-US#~
czuć się chorym,to feel ill,"~#tts:nap:en-US{I think I have a fever, I feel ill.}#~
Chyba mam gorączkę, czuję się chory.",,,~#ttsA:en-US#~
za darmo,for free,"~#tts:nap:en-US{You can get a glass of water for free.}#~
Możesz dostać szklankę wody za darmo.",,,~#ttsA:en-US#~
iść do pracy,to go to work,"~#tts:nap:en-US{I go to work by bus every day.}#~
Codziennie jeżdżę do pracy autobusem.",,,~#ttsA:en-US#~
na świecie,in the world,"~#tts:nap:en-US{What is the highest mountain in the world?}#~
Jaka jest najwyższa góra na świecie?",,,~#ttsA:en-US#~
w mieście,in town,"~#tts:nap:en-US{There's a new cinema in town.}#~
W mieście jest nowe kino.",,,~#ttsA:en-US#~
kawałek,piece,"~#tts:nap:en-US{Can I have a piece of cake?}#~
Czy mogę prosić o kawałek ciasta?",,,~#ttsA:en-US#~
dziś rano,this morning,"~#tts:nap:en-US{I had a big breakfast this morning.}#~
Zjadłem dziś rano duże śniadanie.",,,~#ttsA:en-US#~
Czy mogę pożyczyć długopis?,"Can I borrow a pen, please?","~#tts:nap:en-US{Can I borrow a pen, please? I forgot mine.}#~
Czy mogę pożyczyć długopis? Zapomniałem swojego.",,,"~#ttsA:en-US#~
~#no-swap#~"
Czy mogę skorzystać z twojego telefonu?,Is it OK if I use your mobile?,"~#tts:nap:en-US{Is it OK if I use your mobile? My battery is dead.}#~
Czy mogę skorzystać z twojego telefonu? Moja bateria się rozładowała.",,,"~#ttsA:en-US#~
~#no-swap#~"
"Tak, proszę, nie ma problemu.","Yes, that's fine.","~#tts:nap:en-US{Can I sit here? Yes, that's fine.}#~
Czy mogę tu usiąść? Tak, proszę.",,,"~#ttsA:en-US#~
~#no-swap#~"
"Tak, możesz, nie ma problemu.","Yes, you can.","~#tts:nap:en-US{Can I open the window? Yes, you can.}#~
Czy mogę otworzyć okno? Tak, możesz.",,,"~#ttsA:en-US#~
~#no-swap#~"
pożyczyć (od kogoś),to borrow,"~#tts:nap:en-US{Can I borrow your book for a day?}#~
Czy mogę pożyczyć twoją książkę na jeden dzień?",,,~#ttsA:en-US#~
iść na przyjęcie,to go to a party,"~#tts:nap:en-US{We are going to a party on Saturday.}#~
W sobotę idziemy na przyjęcie.",,,~#ttsA:en-US#~
"wyjść
odjechać        ",to leave,"~#tts:nap:en-US{I have to leave now, or I'll be late.}#~
Muszę teraz wyjść, bo się spóźnię.

~#tts:nap:en-US{The train will leave in 10 minutes.}#~
Pociąg odjedzie za 10 minut.",,,~#ttsA:en-US#~
para dwóch rzeczy traktowanych jako komplet,pair,"~#tts:nap:en-US{couple}#~

~#tts:nap:en-US{I need to buy a new pair of shoes.}#~
Muszę kupić nową parę butów.",,,~#ttsA:en-US#~
"grzeczny, kulturalny, przestrzegający norm społecznych",polite,"~#tts:nap:en-US{It's polite to say ""thank you"".}#~
Uprzejmie jest mówić ""dziękuję"".",,,~#ttsA:en-US#~
robić zakupy,to do the shopping,"~#tts:nap:en-US{I do the shopping every Friday.}#~
Robię zakupy w każdy piątek.",,,~#ttsA:en-US#~
wyrzucić śmieci,to empty the bin,"~#tts:nap:en-US{Please empty the bin, it's full.}#~
Proszę, wyrzuć śmieci, kosz jest pełny.",,,~#ttsA:en-US#~
"opiekować się bratem
opiekować się siostrą","to look after your brother
to look after your sister","~#tts:nap:en-US{Can you look after your brother while I'm out?}#~
Czy możesz zaopiekować się bratem, kiedy mnie nie będzie?",,,~#ttsA:en-US#~
pościelić łóżko,to make your bed,"~#tts:nap:en-US{You should make your bed every morning.}#~
Powinieneś ścielić łóżko każdego ranka.",,,~#ttsA:en-US#~
posprzątać w pokoju,to tidy your room,"~#tts:nap:en-US{Your mum asked you to tidy your room.}#~
Mama poprosiła cię, żebyś posprzątał w pokoju.",,,~#ttsA:en-US#~
wyprowadzić psa,to walk the dog,"~#tts:nap:en-US{I have to walk the dog before I go to school.}#~
Muszę wyprowadzić psa, zanim pójdę do szkoły.",,,~#ttsA:en-US#~
umyć samochód,to wash the car,"~#tts:nap:en-US{My dad is going to wash the car.}#~
Mój tata zamierza umyć samochód.",,,~#ttsA:en-US#~
"pozmywać naczynia
zmywać naczynia","to wash the dishes
to do the dishes","~#tts:nap:en-US{It's your turn to wash the dishes.}#~
Twoja kolej na zmywanie naczyń.

~#tts:nap:en-US{It's your turn to do the dishes tonight.}#~
Dziś twoja kolej na zmywanie naczyń.",,,~#ttsA:en-US#~
dodatkowe pieniądze,extra money,"~#tts:nap:en-US{I'm doing some chores to earn extra money.}#~
Wykonuję prace domowe, żeby zarobić dodatkowe pieniądze.",,,~#ttsA:en-US#~
czas wolny,free time,"~#tts:nap:en-US{What do you do in your free time?}#~
Co robisz w wolnym czasie?",,,~#ttsA:en-US#~
pomagać w pracach domowych,to help around the house,"~#tts:nap:en-US{I often help around the house.}#~
Często pomagam w pracach domowych.",,,~#ttsA:en-US#~
"młodszy kuzyn, kuzynka",little cousin,"~#tts:nap:en-US{I'm playing with my little cousin.}#~
Bawię się z moim młodszym kuzynem.",,,~#ttsA:en-US#~
skarbonka,money box,"~#tts:nap:en-US{I'm saving coins in my money box.}#~
Oszczędzam monety w mojej skarbonce.",,,~#ttsA:en-US#~
kieszonkowe,pocket money,"~#tts:nap:en-US{I get pocket money every week.}#~
Co tydzień dostaję kieszonkowe.",,,~#ttsA:en-US#~
oszczędzać na,to save for,"~#tts:nap:en-US{I am saving for a new bike.}#~
Oszczędzam na nowy rower.",,,~#ttsA:en-US#~
meksykański,Mexican,"~#tts:nap:en-US{I love eating Mexican food.}#~
Uwielbiam jeść meksykańskie jedzenie.",,,~#ttsA:en-US#~
północ,"midnight (part of the day)
north (direction)","godzina 00:00, czyli 12am

~#tts:nap:en-US{am stands for the Latin ante meridiem, translating to ""before midday"". This is the time before the sun has crossed the meridian.}#~

am to skrót od łacińskiego ante meridiem, co oznacza „przed południem”. Jest to czas przed przejściem słońca przez południk.


~#tts:nap:en-US{I'll be home by midnight.}#~
Będę w domu do północy.

~#tts:nap:en-US{The north is cold.}#~
Północ jest zimna.",,,~#ttsA:en-US#~
taco,taco,"~#tts:nap:en-US{Let's have a taco for dinner.}#~
Zjedzmy taco na kolację.",,,~#ttsA:en-US#~
motocykl,"motorbike, motorcycle","~#tts:nap:en-US{He drives a motorbike to work.}#~
On jeździ motocyklem do pracy.

~#tts:nap:en-US{I rode my motorcycle to work.}#~
Pojechałem do pracy motocyklem.",,,"~#ttsA:en-US#~
~#no-swap#~"
samolot,"plane, airplane
aircraft","~#tts:nap:en-US{The plane arrived on time.}#~
Samolot przyleciał na czas.

~#tts:nap:en-US{I took a plane to Paris.}#~
Poleciałem samolotem do Paryża.

~#tts:nap:en-US{The aircraft is a Boeing 747.}#~
Samolot to Boeing 747.",,,"~#ttsA:en-US#~
~#no-swap#~"
taksówka,"taxi
cab","~#tts:nap:en-US{Let's take a taxi to the airport.}#~
Weźmy taksówkę na lotnisko.",,,"~#ttsA:en-US#~
~#no-swap#~"
pociąg,train,"~#tts:nap:en-US{The train leaves at 5 PM.}#~
Pociąg odjeżdża o 17:00.",,,~#ttsA:en-US#~
tramwaj,tram,"~#tts:nap:en-US{The tram is a good way to get around the city.}#~
Tramwaj to dobry sposób na poruszanie się po mieście.",,,~#ttsA:en-US#~
metro,"~#tts:en-GB{underground}#~ (GB)
~#tts:en-US{subway}#~ (US)","~#tts:nap:en-GB{The underground is very fast.}#~
Metro jest bardzo szybkie.

~#tts:nap:en-US{I take the subway to work every day.}#~
Codziennie jeżdżę do pracy metrem.",,,~#no-swap#~
wysiąść,to get off,"~#tts:nap:en-US{I get off the bus at the next stop.}#~
Wysiadam z autobusu na następnym przystanku.",,,~#ttsA:en-US#~
wsiąść,get on,"~#tts:nap:en-US{Get on the bus, it's about to leave.}#~
Wsiadaj do autobusu, zaraz odjeżdża.",,,~#ttsA:en-US#~
pojechać (autobusem),to take (a bus),"~#tts:nap:en-US{I take the bus to school every day.}#~
Jeżdżę autobusem do szkoły każdego dnia.",,,~#ttsA:en-US#~
nieść,to carry,"~#tts:nap:en-US{She helped me to carry my bags.}#~
Pomogła mi nieść moje torby.

~#tts:nap:en-US{He carried the heavy box.}#~
Niósł ciężkie pudełko.",,,~#ttsA:en-US#~
co dziesięć minut,every ten minutes,"~#tts:nap:en-US{The bus comes every ten minutes.}#~
Autobus przyjeżdża co dziesięć minut.",,,~#ttsA:en-US#~
pojechać rowerem,to go by bike,"~#tts:nap:en-US{I go by bike to work every morning.}#~
Jeżdżę rowerem do pracy każdego ranka.",,,~#ttsA:en-US#~
popłynąć łodzią,to go by boat,"~#tts:nap:en-US{We went to go by boat on the lake.}#~
Popłynęliśmy łodzią po jeziorze.",,,~#ttsA:en-US#~
pójść pieszo,to go on foot,"~#tts:nap:en-US{I like to go on foot when the weather is nice.}#~
Lubię chodzić pieszo, kiedy jest ładna pogoda.",,,~#ttsA:en-US#~
na czas,on time,"~#tts:nap:en-US{The train is on time.}#~
Pociąg jest na czas.",,,~#ttsA:en-US#~
na wodzie,on water,"~#tts:nap:en-US{You can see the reflection on water.}#~
Możesz zobaczyć odbicie na wodzie.",,,~#ttsA:en-US#~
podróż do szkoły,school journey,"~#tts:nap:en-US{The school journey can be long.}#~
Podróż do szkoły może być długa.",,,~#ttsA:en-US#~
pogoda,weather,"~#tts:nap:en-US{The weather is beautiful today.}#~
Pogoda jest dzisiaj piękna.",,,~#ttsA:en-US#~
koło samochodu,wheel of a car,"~#tts:nap:en-US{The wheel of the car is flat.}#~
Koło samochodu jest przebite.",,,~#ttsA:en-US#~
"przewodnik (broszura, książka)",guidebook,"~#tts:nap:en-US{The guidebook has useful information.}#~
Przewodnik ma przydatne informacje.",,,~#ttsA:en-US#~
śpiwór,sleeping bag,"~#tts:nap:en-US{I slept in my sleeping bag while camping.}#~
Spałem w śpiworze podczas biwakowania.",,,~#ttsA:en-US#~
Nie panikuj!,Don't panic!,"~#tts:nap:en-US{Don't panic, we'll figure it out.}#~
Nie panikuj, poradzimy sobie.",,,~#ttsA:en-US#~
Ojej!,Oh dear!,"~#tts:nap:en-US{Oh dear, I forgot to bring the food!}#~
Ojej, zapomniałem przynieść jedzenie!",,,~#ttsA:en-US#~
Apsik!,"~#tts:en-GB{Atishoo!}#~ (GB)
~#tts:en-US{Achoo!}#~ (US) ","~#tts:nap:en-GB{Atishoo! I think I have a cold.}#~
Apsik! Chyba się przeziębiłem.",,,~#no-swap#~
wyjechać na weekend,to go away for the weekend,"~#tts:nap:en-US{We are going to go away for the weekend.}#~
Zamierzamy wyjechać na weekend.",,,~#ttsA:en-US#~
jechać pod namiot,to go camping,"~#tts:nap:en-US{We will go camping in the summer.}#~
Pojedziemy pod namiot latem.",,,~#ttsA:en-US#~
iść na spacer,to go for a walk,"~#tts:nap:en-US{Let's go for a walk in the park.}#~
Chodźmy na spacer do parku.",,,~#ttsA:en-US#~
pojechać w góry,to go to the mountains,"~#tts:nap:en-US{We are planning to go to the mountains.}#~
Planujemy pojechać w góry.",,,~#ttsA:en-US#~
przeziębić się,to have a cold,"~#tts:nap:en-US{I think I have a cold.}#~
Chyba się przeziębiłem.",,,~#ttsA:en-US#~
Robi się zimno.,It's getting cold.,"~#tts:nap:en-US{It's getting cold, please wear a jacket.}#~
Robi się zimno, proszę załóż kurtkę.",,,"~#ttsA:en-US#~
~#no-swap#~"
dobrze spać,to sleep well,"~#tts:nap:en-US{I hope you sleep well.}#~
Mam nadzieję, że dobrze śpisz.",,,~#ttsA:en-US#~
zatrzymać się w hostelu,to stay in a hostel,"~#tts:nap:en-US{We are going to stay in a hostel in London.}#~
Zamierzamy zatrzymać się w hostelu w Londynie.",,,~#ttsA:en-US#~
powiedzieć,to tell,"~#tts:nap:en-US{Can you tell me the truth?}#~
Czy możesz powiedzieć mi prawdę?

~#tts:nap:en-US{I told her the truth.}#~
Powiedziałem jej prawdę.",,,~#ttsA:en-US#~
kupić pamiątkę,to buy a souvenir,"~#tts:nap:en-US{I bought a souvenir for my friend.}#~
Kupiłem pamiątkę dla mojego przyjaciela.",,,~#ttsA:en-US#~
jeść w restauracji,to eat at a restaurant,"~#tts:nap:en-US{We will eat at a restaurant tonight.}#~
Zjemy dziś wieczorem w restauracji.",,,~#ttsA:en-US#~
zwiedzać,to go sightseeing,"~#tts:nap:en-US{We went sightseeing in Rome.}#~
Zwiedzaliśmy Rzym.",,,~#ttsA:en-US#~
zaprzyjaźnić się,to make friends,"~#tts:nap:en-US{It's easy to make friends at school.}#~
Łatwo jest zaprzyjaźnić się w szkole.",,,~#ttsA:en-US#~
zatrzymać się w hotelu,to stay in a hotel,"~#tts:nap:en-US{We stay in a hotel every year.}#~
Co roku zatrzymujemy się w hotelu.",,,~#ttsA:en-US#~
odwiedzić muzeum,to visit a museum,"~#tts:nap:en-US{Let's visit a museum this afternoon.}#~
Odwiedźmy muzeum dziś po południu.",,,~#ttsA:en-US#~
rzymskie wakacje,Roman holiday,"~#tts:nap:en-US{We will have a Roman holiday in summer.}#~
Będziemy mieć rzymskie wakacje latem.",,,~#ttsA:en-US#~
zatrzymać się u przyjaciela,to stay with a friend,"~#tts:nap:en-US{I'm going to stay with a friend.}#~
Zatrzymam się u przyjaciela.",,,~#ttsA:en-US#~
Koloseum,the Colosseum,"~#tts:nap:en-US{We visited the Colosseum in Rome.}#~
Odwiedziliśmy Koloseum w Rzymie.",,,~#ttsA:en-US#~
Kupowanie biletu,buying a ticket,"~#tts:nap:en-US{Buying a ticket is easy.}#~
Kupowanie biletu jest łatwe.",,,~#ttsA:en-US#~
Poproszę bilet do Londynu.,"I'd like a ticket to London, please.","~#tts:nap:en-US{I'd like a ticket to London, please.}#~
Poproszę bilet do Londynu.",,,~#ttsA:en-US#~
"Ile to kosztuje?
Ile płacę?",How much is it?,"~#tts:nap:en-US{How much is it for the ticket?}#~
Ile płacę za bilet?",,,~#ttsA:en-US#~
Dziesięć funtów i dwadzieścia pensów.,"It's ten pounds twenty, please.","~#tts:nap:en-US{It's ten pounds twenty, please. Here you are.}#~
Dziesięć funtów i dwadzieścia pensów. Proszę.",,,~#ttsA:en-US#~
O której godzinie odjeżdża pociąg?,What time does the train leave?,"~#tts:nap:en-US{What time does the train leave?}#~
O której godzinie odjeżdża pociąg?",,,~#ttsA:en-US#~
O której godzinie przyjeżdża?,What time does it arrive?,"~#tts:nap:en-US{What time does it arrive at the station?}#~
O której godzinie przyjeżdża na stację?",,,~#ttsA:en-US#~
O siódmej trzydzieści.,At seven thirty,"~#tts:nap:en-US{The train leaves at seven thirty.}#~
Pociąg odjeżdża o siódmej trzydzieści.",,,~#ttsA:en-US#~
o godzinie ósmej,"at eight
at eight o'clock.","~#tts:nap:en-US{The train arrives at eight.}#~
Pociąg przyjeżdża o ósmej.",,,~#ttsA:en-US#~
"ekspedycja, wyprawa",expedition,"~#tts:nap:en-US{We are going on an expedition to the mountains.}#~
Jedziemy na wyprawę w góry.",,,~#ttsA:en-US#~
odkrywca,explorer,"~#tts:nap:en-US{He is a famous explorer.}#~
On jest znanym odkrywcą.",,,~#ttsA:en-US#~
