#SHEETINFO | name=Vocabulary - Advanced,,,,,
kamizelka ratunkowa,"lifejacket, lifevest",~#tts:nap:en-US{He put on a lifejacket before going swimming.}#~,,,~#ttsA:en-US#~
magnes,magnet,~#tts:nap:en-US{Magnets attract metal objects.}#~,,,~#ttsA:en-US#~
"kłopot, trudność",quandary,"~#tts:nap:en-US{difficulty}#~

~#tts:nap:en-US{He was in a quandary about which job to take.}#~",,,~#ttsA:en-US#~
"przejść gładko
płynnie przejść z jednej części do drugiej, kontynuować bez przerwy",to segue,"~#tts:nap:en-US{transition, shift, changeover}#~

~#tts:nap:en-US{The speaker segued from one topic to another.}#~",,,~#ttsA:en-US#~
równia pochyła,slippery slope,~#tts:nap:en-US{The slippery slope argument is often used to justify inaction.}#~,,,~#ttsA:en-US#~
punkt zwrotny,tipping point,"~#tts:nap:en-US{The tipping point was reached, and the protests turned violent.}#~",,,~#ttsA:en-US#~
"uzależnienie, silna i szkodliwa potrzeba czegoś (np. substancji, zachowania)",addiction,~#tts:nap:en-US{He was an addict to drugs.}#~,,,~#ttsA:en-US#~
"aerosol, spray",aerosol,~#tts:nap:en-US{Aerosol cans are used to spray products like deodorant and hairspray.}#~,,,~#ttsA:en-US#~
liczydło,abacus,"~#tts:nap:en-US{totalizer}#~

~#tts:nap:en-US{An abacus is a tool used for counting.}#~",,,~#ttsA:en-US#~
żołądź,acorn,"~#tts:nap:en-US{fruit of the oak}#~

~#tts:nap:en-US{Acorns are the fruit of oak trees.}#~",,,~#ttsA:en-US#~
"sztuczny, nienaturalny",artificial,"~#tts:nap:en-US{synthetic, unnatural}#~

~#tts:nap:en-US{The flower was artificial.}#~",,,~#ttsA:en-US#~
"atrybuty, cechy",attributes,"~#tts:nap:en-US{characteristics}#~

~#tts:nap:en-US{He has many positive attributes.}#~",,,~#ttsA:en-US#~
"możliwy do uwierzenia, przekonujący",believable,"~#tts:nap:en-US{convincing, credible, plausible}#~

~#tts:nap:en-US{Her story was believable.}#~",,,~#ttsA:en-US#~
przewiewny,breezy,"~#tts:nap:en-US{windy}#~

~#tts:nap:en-US{The weather was breezy and cool.}#~",,,~#ttsA:en-US#~
nieopierzony,callow,"~#tts:nap:en-US{immature}#~

~#tts:nap:en-US{He was a callow youth who lacked experience.}#~",,,~#ttsA:en-US#~
"komponenty, składniki",components,~#tts:nap:en-US{The computer is made up of many components.}#~,,,~#ttsA:en-US#~
plony,crops,"~#tts:nap:en-US{Farmers grow crops such as wheat, corn, and soybeans.}#~",,,~#ttsA:en-US#~
"przestępca, sprawca",delinquent,"~#tts:nap:en-US{offender, neglectfull}#~

~#tts:nap:en-US{The juvenile delinquent was sent to a detention center.}#~",,,~#ttsA:en-US#~
"sztuczna szczęka, proteza",denture,"~#tts:nap:en-US{false teeth, prosthesis}#~

~#tts:nap:en-US{He wore dentures because he had lost his teeth.}#~",,,~#ttsA:en-US#~
"zboczeniec, odbiegający od normy",deviant,"~#tts:nap:en-US{pervert}#~

~#tts:nap:en-US{His behavior was deviant and abnormal.}#~",,,~#ttsA:en-US#~
zaczarowana,enchanted,"~#tts:nap:en-US{captivated}#~

~#tts:nap:en-US{She was enchanted by the beauty of the forest.}#~",,,~#ttsA:en-US#~
"uroczy, czarujący, zaklinanie",enchanting,~#tts:nap:en-US{The story was enchanting and magical.}#~,,,~#ttsA:en-US#~
eteryczny,ethereal,~#tts:nap:en-US{The music was ethereal and otherworldly.}#~,,,~#ttsA:en-US#~
ekspansywny,expansive,~#tts:nap:en-US{The view from the mountaintop was expansive.}#~,,,~#ttsA:en-US#~
daleka rodzina,extended family,"~#tts:nap:en-US{distant relatives}#~

~#tts:nap:en-US{Her extended family included her grandparents, aunts, uncles, and cousins.}#~",,,~#ttsA:en-US#~
pachnący,fragrant,~#tts:nap:en-US{The flowers were fragrant and smelled wonderful.}#~,,,~#ttsA:en-US#~
"przywilej, koncesja",franchise,"~#tts:nap:en-US{authorization, freedom}#~

~#tts:nap:en-US{He opened a franchise of a popular restaurant chain.}#~",,,~#ttsA:en-US#~
nadający sie do zamieszkania,habitable,"~#tts:nap:en-US{livable, sustainable}#~

~#tts:nap:en-US{The planet was not habitable for humans.}#~",,,~#ttsA:en-US#~
kierownice,handlebars,"~#tts:nap:en-US{steering wheels}#~

~#tts:nap:en-US{He gripped the handlebars of the bicycle.}#~",,,~#ttsA:en-US#~
bliska rodzina,immediate family,"~#tts:nap:en-US{close relatives}#~

~#tts:nap:en-US{Her immediate family consisted of her parents and siblings.}#~",,,~#ttsA:en-US#~
zaimprowizowany,impromptu,"~#tts:nap:en-US{extemporary}#~

~#tts:nap:en-US{He gave an impromptu speech.}#~",,,~#ttsA:en-US#~
z umiarem,in moderation,"~#tts:nap:en-US{with restraint}#~

~#tts:nap:en-US{Everything is good in moderation.}#~",,,~#ttsA:en-US#~
ożywczy,invigorating,"~#tts:nap:en-US{revitalizing}#~

~#tts:nap:en-US{The hike was invigorating and made me feel refreshed.}#~",,,~#ttsA:en-US#~
krytyczny,judgmental,"~#tts:nap:en-US{critical}#~

~#tts:nap:en-US{She was a judgmental person who always had an opinion.}#~",,,~#ttsA:en-US#~
"lubieżny, wulgarny",lewd,~#tts:nap:en-US{His comments were lewd and offensive.}#~,,,~#ttsA:en-US#~
"produkcja, manufaktura",manufacture,"~#tts:nap:en-US{workshop}#~

~#tts:nap:en-US{The company manufactures cars.}#~",,,~#ttsA:en-US#~
materialistyczny,materialistic,"~#tts:nap:en-US{greedy}#~

~#tts:nap:en-US{She was a materialistic person who was only interested in money and possessions.}#~",,,~#ttsA:en-US#~
spieczony,parched,"~#tts:nap:en-US{dried up/out}#~

~#tts:nap:en-US{The ground was parched after the drought.}#~",,,~#ttsA:en-US#~
protagonista,protagonist,"~#tts:nap:en-US{hero, central character}#~

~#tts:nap:en-US{The protagonist of the story is a brave hero.}#~",,,~#ttsA:en-US#~
spierać się,to quibble,"~#tts:nap:en-US{to argue}#~

~#tts:nap:en-US{He quibbled over the small details.}#~",,,~#ttsA:en-US#~
pobudzenie,stimulation,~#tts:nap:en-US{The brain needs stimulation to grow and develop.}#~,,,~#ttsA:en-US#~
podświadomy,sub-conscious,"~#tts:nap:en-US{subliminal}#~

~#tts:nap:en-US{He was not aware of his sub-conscious desires.}#~",,,~#ttsA:en-US#~
"terapeutyczny, leczniczy",therapeutic,"~#tts:nap:en-US{remedial, beneficial}#~

~#tts:nap:en-US{Massage therapy can be therapeutic.}#~",,,~#ttsA:en-US#~
"objadać się, opijać się",to binge,~#tts:nap:en-US{She binged on chocolate.}#~,,,~#ttsA:en-US#~
wielozadaniowy,to multi-task,~#tts:nap:en-US{She is good at multitasking.}#~,,,~#ttsA:en-US#~
"uspokoić, podać środki uspokajające (usypiające)",to sedate,~#tts:nap:en-US{The doctor sedated the patient before the surgery.}#~,,,~#ttsA:en-US#~
wyobrażać sobie,to envisage,"~#tts:nap:en-US{to imagine, to visualize, to think}#~ 
~#tts:nap:en-US{to conceive, to picture}#~

to enwizydż ən'vizij

~#tts:nap:en-US{He tried to visualize the scene in his mind.}#~
~#tts:nap:en-US{I can't envisage a world without technology.}#~",,,~#ttsA:en-US#~
nieprzytomny,unconscious,~#tts:nap:en-US{She was unconscious after the accident.}#~,,,~#ttsA:en-US#~
obozowisko,campground,"~#tts:nap:en-US{encampment}#~

~#tts:nap:en-US{We camped at a campground by the lake.}#~",,,~#ttsA:en-US#~
śmiałek,daredevil,"~#tts:nap:en-US{gambler, foolhardy man}#~

~#tts:nap:en-US{He was a daredevil who loved to take risks.}#~",,,~#ttsA:en-US#~
kółko dla chomika,hamster wheel,~#tts:nap:en-US{The hamster was running on its hamster wheel.}#~,,,~#ttsA:en-US#~
zagrożenie,hazard,~#tts:nap:en-US{The broken glass was a hazard.}#~,,,~#ttsA:en-US#~
kłódka,padlock,~#tts:nap:en-US{He locked the door with a padlock.}#~,,,~#ttsA:en-US#~
"widowisko, korowód, orszak",pageant,"~#tts:nap:en-US{spectacle, procession, cortege}#~

~#tts:nap:en-US{She competed in the beauty pageant.}#~",,,~#ttsA:en-US#~
hałaśliwy i złośliwy duch,poltergeist,~#tts:nap:en-US{Some people believe that poltergeists are responsible for unexplained noises and movements.}#~,,,~#ttsA:en-US#~
żebro,rib,~#tts:nap:en-US{He felt a sharp pain in his rib.}#~,,,~#ttsA:en-US#~
wieśniak,redneck (slang),~#tts:nap:en-US{He was a redneck from the country.}#~,,,~#ttsA:en-US#~
wrzask,shriek,"~#tts:nap:en-US{scream/yell}#~

~#tts:nap:en-US{She shrieked in fear.}#~",,,~#ttsA:en-US#~
skoczek,skydiver,~#tts:nap:en-US{The skydiver jumped out of the plane.}#~,,,~#ttsA:en-US#~
"leniwiec
lenistwo",sloth,"~#tts:nap:en-US{Sloths are slow-moving mammals that live in trees.}#~
~#tts:nap:en-US{Sloth is one of the seven deadly sins.}#~
~#tts:nap:en-US{He was a lazy sloth who didn't want to do anything.}#~",,,~#ttsA:en-US#~
pień np. drzewa,stump,"~#tts:nap:en-US{end piece}#~

~#tts:nap:en-US{The tree stump was covered in moss.}#~",,,~#ttsA:en-US#~
podkaszarka,weed-eater,~#tts:nap:en-US{He used a weed-eater to trim the grass.}#~,,,~#ttsA:en-US#~
estetyka,aesthetics,"~#tts:nap:en-US{beauty}#~

~#tts:nap:en-US{She has a good sense of aesthetics.}#~",,,~#ttsA:en-US#~
posortowac alfabetycznie,alphabetize,"~#tts:nap:en-US{sort}#~

~#tts:nap:en-US{The books were alphabetized on the shelf.}#~",,,~#ttsA:en-US#~
jęczmień,barley,~#tts:nap:en-US{Barley is a grain that is used to make beer and bread.}#~,,,~#ttsA:en-US#~
uczesana,coiffed,"~#tts:nap:en-US{haired}#~

~#tts:nap:en-US{Her hair was coiffed in an elegant style.}#~",,,~#ttsA:en-US#~
zapchane,crammed,~#tts:nap:en-US{The room was crammed with people.}#~,,,~#ttsA:en-US#~
oszukać,to deceive,~#tts:nap:en-US{He deceived her into believing his lies.}#~,,,~#ttsA:en-US#~
"straszny, okropny, potworny",dreadful,"~#tts:nap:en-US{bad, outrageous, offensive, hideous}#~ 
~#tts:nap:en-US{horrific, horrid, horrible}#~

~#tts:nap:en-US{The weather was dreadful.}#~",,,~#ttsA:en-US#~
nieciekawy,dull,"~#tts:nap:en-US{boring}#~

~#tts:nap:en-US{The movie was dull and boring.}#~",,,~#ttsA:en-US#~
pochłonięty,engulfed,~#tts:nap:en-US{The flames engulfed the house.}#~,,,~#ttsA:en-US#~
"obowiązkowy
nakazany (często formalnie, urzędowo lub regulaminowo)",mandatory,"~#tts:nap:en-US{compulsory, required, obligatory}#~
~#tts:nap:en-US{statutory}#~ (wynikający z prawa)
~#tts:nap:en-US{prescribed}#~ (narzucony przepisami)

~#tts:nap:en-US{Attendance at the meeting was mandatory.}#~",,,~#ttsA:en-US#~
"osobliwość, dziwaczność",oddity,"~#tts:nap:en-US{monstrosity}#~

~#tts:nap:en-US{The oddity of the situation puzzled him.}#~",,,~#ttsA:en-US#~
jak leniwiec,sloth-like,~#tts:nap:en-US{He moved in a sloth-like manner.}#~,,,~#ttsA:en-US#~
nurkowanie z rurką,snorkeling,~#tts:nap:en-US{We went snorkeling in the Caribbean Sea.}#~,,,~#ttsA:en-US#~
zgnieść,to crumple,~#tts:nap:en-US{The paper crumpled in her hand.}#~,,,~#ttsA:en-US#~
"skubać, jeść małymi porcjami",to nibble,~#tts:nap:en-US{She nibbled on the apple.}#~,,,~#ttsA:en-US#~
ponumerować,to number (put in numeral order),~#tts:nap:en-US{Please number the items in order.}#~,,,~#ttsA:en-US#~
grabić,to rake,~#tts:nap:en-US{He raked the leaves in the yard.}#~,,,~#ttsA:en-US#~
"zebrać ludzi wokół idei lub celu, często by ich zmotywować lub zmobilizować (np. przed protestem, akcją)",to rally,"~#tts:nap:en-US{to gather}#~

~#tts:nap:en-US{The troops rallied around their leader.}#~",,,~#ttsA:en-US#~
wstępny,preliminary,~#tts:nap:en-US{The preliminary results were promising.}#~,,,~#ttsA:en-US#~
"błagać, wnosić, tłumaczyć się (w sądzie)",to plead,"~#tts:nap:en-US{to implore}#~

~#tts:nap:en-US{He pleaded guilty.}#~",,,~#ttsA:en-US#~
dom na palach,stilts house,~#tts:nap:en-US{The children built a stilts house.}#~,,,~#ttsA:en-US#~
mdłości,nausea,~#tts:nap:en-US{She felt a wave of nausea.}#~,,,~#ttsA:en-US#~
"klej, substancja klejąca

lekki, przylegający, czepliwy, kleisty",adhesive,"~#tts:nap:en-US{tacky, sticky, viscous}#~

~#tts:nap:en-US{The adhesive strips secured the poster.}#~",,,~#ttsA:en-US#~
przewodniczyć,to preside,~#tts:nap:en-US{He presided over the meeting.}#~,,,~#ttsA:en-US#~
"nieskrępowany, nieograniczony, wolny od ograniczeń",unfettered,~#tts:nap:en-US{The river flowed unfettered.}#~,,,~#ttsA:en-US#~
tęsknić za kimś lub czymś,to yearn,~#tts:nap:en-US{She yearned for a simpler life.}#~,,,~#ttsA:en-US#~
"pracownia, warsztat",atelier,~#tts:nap:en-US{The artist had a beautiful atelier.}#~,,,~#ttsA:en-US#~
powierzać,to entrust,~#tts:nap:en-US{I entrusted my secrets to her.}#~,,,~#ttsA:en-US#~
"wymyślić coś sprytnie, często z wysiłkiem lub podstępem
sugeruje sztuczność albo kombinowanie",to contrive,"~#tts:nap:en-US{to conceive, to think up, to come up with}#~
~#tts:nap:en-US{to dream up, to draw up, to work out}#~
~#tts:nap:en-US{to form, to  formulate, to devise}#~

~#tts:nap:en-US{He contrived a plan to escape.}#~",,,~#ttsA:en-US#~
"więzienie (stary, brytyjski zapis słowa)",gaol,"~#tts:nap:en-US{jail}#~

~#tts:nap:en-US{The prisoner was sent to gaol.}#~",,,~#ttsA:en-US#~
koci,feline,"~#tts:nap:en-US{kitty, kitten}#~

~#tts:nap:en-US{The feline chased a mouse.}#~",,,~#ttsA:en-US#~
"czółenko
wahadłowiec
kursujący pojazd (np. autobus, prom kosmiczny) między dwoma punktami",shuttle,~#tts:nap:en-US{The shuttle was delayed.}#~,,,~#ttsA:en-US#~
"obfity, wystarczający, dostateczny",ample,~#tts:nap:en-US{There was an ample supply of food.}#~,,,~#ttsA:en-US#~
asortyment,assortment,~#tts:nap:en-US{The store had a wide assortment of goods.}#~,,,~#ttsA:en-US#~
głęboki,profound,~#tts:nap:en-US{The book was a profound work.}#~,,,~#ttsA:en-US#~
niepewny,tentative,"~#tts:nap:en-US{uncertain, insecure}#~

~#tts:nap:en-US{The plan was tentative.}#~",,,~#ttsA:en-US#~
"włóczęga

włóczyć się","ramble

to ramble","~#tts:nap:en-US{drifter, tramp, vagabond, bum}#~

~#tts:nap:en-US{He took a ramble through the woods.}#~",,,~#ttsA:en-US#~
przedostatni,penultimate,~#tts:nap:en-US{The penultimate chapter was the most exciting.}#~,,,~#ttsA:en-US#~
"rozeznany

dostrzeżony",discerned,"~#tts:nap:en-US{perceived, detected, identified}#~

~#tts:nap:en-US{He discerned the truth.}#~",,,~#ttsA:en-US#~
"zacisk

zaciskać","clench

to clench",~#tts:nap:en-US{She clenched her fists.}#~,,,~#ttsA:en-US#~
"pogarszać, nasilać się",to aggravate,"~#tts:nap:en-US{The noise aggravated her headache.}#~
~#tts:nap:en-US{The noise from the construction site aggravated the headache.}#~",,,~#ttsA:en-US#~
grad,hail,~#tts:nap:en-US{The storm brought hail.}#~,,,~#ttsA:en-US#~
"skraj, granica, krawędź",verge,"~#tts:nap:en-US{edge, brink, border, fringe}#~
~#tts:nap:en-US{outskirts, periphery}#~

~#tts:nap:en-US{The car was on the verge of a cliff.}#~",,,~#ttsA:en-US#~
poryw,gust,~#tts:nap:en-US{The wind blew in gusts.}#~,,,~#ttsA:en-US#~
"osłona, całun

okryć","shroud

to shroud",~#tts:nap:en-US{The fog shrouded the city.}#~,,,~#ttsA:en-US#~
kątowy,angular,~#tts:nap:en-US{The building had an angular shape.}#~,,,~#ttsA:en-US#~
pistacja,pistachio,~#tts:nap:en-US{I love pistachios.}#~,,,~#ttsA:en-US#~
a tym samym,thereby,"~#tts:nap:en-US{Thereby, she avoided the problem.}#~",,,~#ttsA:en-US#~
"nikczemny, zły, przewrotny",wicked,"podły: ~#tts:nap:en-US{mean, lowdown, vile, despicable, scurvy}#~
~#tts:nap:en-US{awful, abominable, wicked, sordid}#~

obskurny: ~#tts:nap:en-US{dingy, sleazy}#~

~#tts:nap:en-US{He was a wicked man.}#~",,,~#ttsA:en-US#~
zwymyślać,to berate,~#tts:nap:en-US{The teacher berated the student.}#~,,,~#ttsA:en-US#~
"rowek, bruzda
rytm",groove,~#tts:nap:en-US{The song has a really funky groove.}#~,,,~#ttsA:en-US#~
"wzajemny, odwzajemniony, obopólny, zwrotny, obustronny

odwrotność",reciprocal,~#tts:nap:en-US{The relationship was reciprocal.}#~,,,~#ttsA:en-US#~
wieczny,perpetual,"~#tts:nap:en-US{eternal, everlasting, endless}#~

~#tts:nap:en-US{The problem was perpetual.}#~",,,~#ttsA:en-US#~
luźny,slack,~#tts:nap:en-US{He was slack in his work.}#~,,,~#ttsA:en-US#~
złośliwość,malice,"~#tts:nap:en-US{nastiness, spite}#~
~#tts:nap:en-US{malignancy}#~
~#tts:nap:en-US{ill will, animosity}#~

~#tts:nap:en-US{She felt malice towards him.}#~",,,~#ttsA:en-US#~
"konsekwencja, zgodność, spójność",coherence,"~#tts:nap:en-US{consequence}#~

~#tts:nap:en-US{The essay lacked coherence.}#~",,,~#ttsA:en-US#~
pulchny,plump,"~#tts:nap:en-US{spongy, rotund}#~

~#tts:nap:en-US{She was a plump woman.}#~",,,~#ttsA:en-US#~
podtrzymywać,to uphold,"~#tts:nap:en-US{to sustain}#~

~#tts:nap:en-US{We must uphold our values.}#~",,,~#ttsA:en-US#~
"ponieść (koszty, straty, długi, karę)",to incur,~#tts:nap:en-US{He incurred a debt.}#~,,,~#ttsA:en-US#~
sprytny,shrewd,"~#tts:nap:en-US{clever, smart, canny, ingenious}#~ 
~#tts:nap:en-US{sly, cunning, shrewd}#~

~#tts:nap:en-US{He was shrewd in his business dealings.}#~",,,~#ttsA:en-US#~
"płaszczyzna, ścianka, faset",facet,~#tts:nap:en-US{The facet of the diamond was sparkling.}#~,,,~#ttsA:en-US#~
zastrzec,to stipulate,~#tts:nap:en-US{We stipulated the terms of the agreement.}#~,,,~#ttsA:en-US#~
dolegliwość,ailment,~#tts:nap:en-US{He had an ailment.}#~,,,~#ttsA:en-US#~
wiązanie,tethering,~#tts:nap:en-US{The dog was tethering to the fence.}#~,,,~#ttsA:en-US#~
"jama, ubytek, wgłębienie",cavity,"~#tts:nap:en-US{recess}#~

~#tts:nap:en-US{The dentist found a cavity.}#~",,,~#ttsA:en-US#~
cieśnina,strait,~#tts:nap:en-US{The strait was narrow.}#~,,,~#ttsA:en-US#~
"splot, robota tkacka

utykać, tkać, prząść, pleść, splatać, wyplatać","weave
to weave",~#tts:nap:en-US{She was weaving a tapestry.}#~,,,~#ttsA:en-US#~
myto,toll,~#tts:nap:en-US{The toll was high.}#~,,,~#ttsA:en-US#~
ropa naftowa,petroleum,~#tts:nap:en-US{Petroleum is a valuable resource.}#~,,,~#ttsA:en-US#~
plektron,plectrum,"~#tts:nap:en-US{He played with the plectrum.}#~

piórko do grania na gitarze",,,~#ttsA:en-US#~
"posępny, ponury",dreary,"~#tts:nap:en-US{gloomy, grim, dismal, sullen, somber}#~

~#tts:nap:en-US{pitious, pitiful, piteous, pathetic, miserable, plaintive}#~ 
~#tts:nap:en-US{lamentable, deplorable, wretched}#~

~#tts:nap:en-US{dull, drab}#~

~#tts:nap:en-US{The weather was dreary and cloudy.}#~
~#tts:nap:en-US{The day was dreary.}#~",,,~#ttsA:en-US#~
"zastępować, wypierać",to supersede,"~#tts:nap:en-US{to replace, substitute, sub}#~

~#tts:nap:en-US{The new law superseded the old one.}#~",,,~#ttsA:en-US#~
wyrzuty sumienia,qualm,"~#tts:nap:en-US{remorse}#~

~#tts:nap:en-US{He had a qualm about the decision.}#~",,,~#ttsA:en-US#~
spawać,to weld,~#tts:nap:en-US{We need to weld the metal together.}#~,,,~#ttsA:en-US#~
"oburzać się
czuć się urażonym czymś
rozgniewać się",to resent,"~#tts:nap:en-US{to grudge, to begrudge, to take offense at}#~

~#tts:nap:en-US{She resented his criticism.}#~",,,~#ttsA:en-US#~
"ponury, posępny, ciemny",gloomy,"~#tts:nap:en-US{grim, dreary, dismal}#~
~#tts:nap:en-US{sullen, mournful, somber}#~

~#tts:nap:en-US{The weather was gloomy.}#~",,,~#ttsA:en-US#~
"oddalać się, ustąpić, wycofać się",to recede,"~#tts:nap:en-US{to withdraw}#~

~#tts:nap:en-US{The tide began to recede.}#~",,,~#ttsA:en-US#~
przypiekać,to scorch,~#tts:nap:en-US{The sun scorched the ground.}#~,,,~#ttsA:en-US#~
języczek,uvula,~#tts:nap:en-US{The uvula hangs down at the back of the throat.}#~,,,~#ttsA:en-US#~
"drżenie, dreszcz",shiver,~#tts:nap:en-US{She shivered in the cold wind.}#~,,,~#ttsA:en-US#~
lękliwy,apprehensive,~#tts:nap:en-US{She was apprehensive about the future.}#~,,,~#ttsA:en-US#~
obojętny,indifferent,"~#tts:nap:en-US{unconcerned, apathetic}#~

~#tts:nap:en-US{He was indifferent to her feelings.}#~",,,~#ttsA:en-US#~
zmartwienie,chagrin,"~#tts:nap:en-US{worry, concern, distress}#~

~#tts:nap:en-US{He felt a pang of chagrin.}#~
Poczuł ukłucie żalu.",,,~#ttsA:en-US#~
"spokojny, nieruchomy, w stanie uśpienia (np. wulkany, procesy)",quiescent,"~#tts:nap:en-US{calm, peaceful.}#~

~#tts:nap:en-US{She was quiescent.}#~",,,~#ttsA:en-US#~
wydać (np. pieniądze),to expend,~#tts:nap:en-US{We expended a lot of energy.}#~,,,~#ttsA:en-US#~
runo,fleece,~#tts:nap:en-US{The salesman tried to fleec her.}#~,,,~#ttsA:en-US#~
wytchnienie,respite,"~#tts:nap:en-US{rest, reprieve}#~

~#tts:nap:en-US{She needed a respite.}#~",,,~#ttsA:en-US#~
"awantura, hałas, zamieszanie",ruckus,"~#tts:nap:en-US{commotion, fuss, turmoil, perturbation, mix-up}#~

~#tts:nap:en-US{The ruckus woke me up.}#~",,,~#ttsA:en-US#~
"stąpać, deptać, chodzić po czymś
 
schodzić, kroczyć po czymś, nastąpić",to tread,"~#tts:nap:en-US{step on}#~
~#tts:nap:en-US{to trample, to trod}#~

~#tts:nap:en-US{He trod on my toes.}#~",,,~#ttsA:en-US#~
siano,hay,~#tts:nap:en-US{The field was full of hay.}#~,,,~#ttsA:en-US#~
"bezstronny, obiektywny",impartial,"~#tts:nap:en-US{neutral, unbiased, objective}#~

~#tts:nap:en-US{The judge was impartial.}#~",,,~#ttsA:en-US#~
bezwładność,inertia,~#tts:nap:en-US{His inertia prevented him from taking action.}#~,,,~#ttsA:en-US#~
brzoza,birch tree,~#tts:nap:en-US{The birch tree had white bark.}#~,,,~#ttsA:en-US#~
ryczeć,to bawl,~#tts:nap:en-US{He bawled when he fell down.}#~,,,~#ttsA:en-US#~
duszny,sultry,~#tts:nap:en-US{The day was sultry.}#~,,,~#ttsA:en-US#~
drób,poultry,~#tts:nap:en-US{We raised poultry.}#~,,,~#ttsA:en-US#~
wąż gumowy,hose,~#tts:nap:en-US{He hosed down the car.}#~,,,~#ttsA:en-US#~
skwarny,torrid,~#tts:nap:en-US{The weather was torrid.}#~,,,~#ttsA:en-US#~
"rozpakowywać, rozwijać",to unspool,"~#tts:nap:en-US{to unwind, to unwrap, to unravel}#~

~#tts:nap:en-US{She unspooled the yarn.}#~",,,~#ttsA:en-US#~
"przepełniony, pełne",brimming,"~#tts:nap:en-US{full, filled}#~

~#tts:nap:en-US{The glass was brimming with water.}#~",,,~#ttsA:en-US#~
"odwołać, unieważnić wcześniejsze polecenie ",to countermand,"~#tts:nap:en-US{to revoke, to cancel, to rescind}#~

~#tts:nap:en-US{The order was countermanded.}#~",,,~#ttsA:en-US#~
"uparty, zawzięty",obstinate,"~#tts:nap:en-US{tenacious, headstrong}#~

~#tts:nap:en-US{He was an obstinate man who refused to change his mind.}#~",,,~#ttsA:en-US#~
pozbawiać,to deprive,~#tts:nap:en-US{She was deprived of food.}#~,,,~#ttsA:en-US#~
"obalić siłą (rząd, władzę)",to overthrow,"~#tts:nap:en-US{to refute}#~
~#tts:nap:en-US{to subvert}#~

~#tts:nap:en-US{The people overthrew the government.}#~",,,~#ttsA:en-US#~
wytrwać,to persevere,"~#tts:nap:en-US{endure, persist, last}#~

~#tts:nap:en-US{She persevered despite the difficulties.}#~",,,~#ttsA:en-US#~
zestawienie,tally,~#tts:nap:en-US{Please keep a tally of the scores during the game.}#~,,,~#ttsA:en-US#~
suwerenny,sovereign,~#tts:nap:en-US{The king was sovereign.}#~,,,~#ttsA:en-US#~
"pchnąć, wpakować, podtykać",to shove,~#tts:nap:en-US{He shoved her out of the way.}#~,,,~#ttsA:en-US#~
układ limbiczny,limbic system,~#tts:nap:en-US{The limbic system controls emotions.}#~,,,~#ttsA:en-US#~
redakcyjny,editorial,~#tts:nap:en-US{She was an editorial writer.}#~,,,~#ttsA:en-US#~
niesforny,unruly,~#tts:nap:en-US{The child was unruly.}#~,,,~#ttsA:en-US#~
złudzenie,delusion,~#tts:nap:en-US{He was suffering from delusion.}#~,,,~#ttsA:en-US#~
mieszkać,to dwell,"~#tts:nap:en-US{to live, to reside}#~

~#tts:nap:en-US{They dwelled in a small cottage.}#~",,,~#ttsA:en-US#~
"przeplatać się, łączyć się, splatać się",to intertwine,~#tts:nap:en-US{The two ideas intertwined.}#~,,,~#ttsA:en-US#~
ważność,validity,~#tts:nap:en-US{The validity of the argument was questionable.}#~,,,~#ttsA:en-US#~
łypać,to leer,~#tts:nap:en-US{He leered at her.}#~,,,~#ttsA:en-US#~
służalczy,servile,~#tts:nap:en-US{She was servile to her employer.}#~,,,~#ttsA:en-US#~
"zrewidować, poprawić, powtórzyć materiał",to revise,"~#tts:nap:en-US{to review, to look through}#~

~#tts:nap:en-US{We need to revise the plan.}#~",,,~#ttsA:en-US#~
wyłącznie,solely,"~#tts:nap:en-US{only, exclusively, entirely.}#~
~#tts:nap:en-US{nothing but, nothing except}#~


~#tts:nap:en-US{He was solely responsible.}#~",,,~#ttsA:en-US#~
"zdrowy, pożyteczny, budujący ",wholesome,~#tts:nap:en-US{The food was wholesome.}#~,,,~#ttsA:en-US#~
prześladowanie,persecution,"~#tts:nap:en-US{oppression}#~

~#tts:nap:en-US{She was subjected to persecution.}#~",,,~#ttsA:en-US#~
"drewno

tartak",lumber,~#tts:nap:en-US{The lumber was used to build the house.}#~,,,~#ttsA:en-US#~
punkt kulminacyjny,climax,"~#tts:nap:en-US{culmination, acme}#~

~#tts:nap:en-US{The story reached its climax.}#~",,,~#ttsA:en-US#~
"szacunek, cześć, poważanie",reverence,~#tts:nap:en-US{He had a deep reverence for nature.}#~,,,~#ttsA:en-US#~
konający,moribund,~#tts:nap:en-US{The company was moribund.}#~,,,~#ttsA:en-US#~
dobrobyt,prosperity,~#tts:nap:en-US{The country enjoyed prosperity.}#~,,,~#ttsA:en-US#~
lakoniczny,terse,"~#tts:nap:en-US{laconic, curt, brief, short}#~

~#tts:nap:en-US{Her email was terse, providing only the necessary information without any extra details.}#~",,,~#ttsA:en-US#~
szydzić,to scoff,~#tts:nap:en-US{He scoffed at her idea.}#~,,,~#ttsA:en-US#~
wyczyn,feat,~#tts:nap:en-US{The bridge was a feat of engineering.}#~,,,~#ttsA:en-US#~
"oszczerstwo, pomówienie",aspersion,"~#tts:nap:en-US{slander, libel, calumny}#~
~#tts:nap:en-US{defamation, obloquy}#~

~#tts:nap:en-US{She made a malicious remark.}#~",,,~#ttsA:en-US#~
